time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
2531.000000,0.000000,0.000000,1167.182957,597.553207,-1167.182957,-597.553207,-597.553207,1167.182957,597.553207,-1167.182957
2532.000000,0.000000,0.000000,1164.922749,605.005265,-1164.922749,-605.005265,-605.005265,1164.922749,605.005265,-1164.922749
2533.000000,0.000000,0.000000,1162.636687,612.443991,-1162.636687,-612.443991,-612.443991,1162.636687,612.443991,-1162.636687
2534.000000,0.000000,0.000000,1160.324907,619.869265,-1160.324907,-619.869265,-619.869265,1160.324907,619.869265,-1160.324907
2535.000000,0.000000,0.000000,1157.987541,627.280967,-1157.987541,-627.280967,-627.280967,1157.987541,627.280967,-1157.987541
2536.000000,0.000000,0.000000,1155.624725,634.678977,-1155.624725,-634.678977,-634.678977,1155.624725,634.678977,-1155.624725
2537.000000,0.000000,0.000000,1153.236596,642.063181,-1153.236596,-642.063181,-642.063181,1153.236596,642.063181,-1153.236596
2538.000000,0.000000,0.000000,1150.823289,649.433462,-1150.823289,-649.433462,-649.433462,1150.823289,649.433462,-1150.823289
2539.000000,0.000000,0.000000,1148.384943,656.789708,-1148.384943,-656.789708,-656.789708,1148.384943,656.789708,-1148.384943
2540.000000,0.000000,0.000000,1145.921695,664.131807,-1145.921695,-664.131807,-664.131807,1145.921695,664.131807,-1145.921695
2541.000000,0.000000,0.000000,1143.433684,671.459649,-1143.433684,-671.459649,-671.459649,1143.433684,671.459649,-1143.433684
2542.000000,0.000000,0.000000,1140.921049,678.773126,-1140.921049,-678.773126,-678.773126,1140.921049,678.773126,-1140.921049
2543.000000,0.000000,0.000000,1138.383930,686.072131,-1138.383930,-686.072131,-686.072131,1138.383930,686.072131,-1138.383930
2544.000000,0.000000,0.000000,1135.822467,693.356559,-1135.822467,-693.356559,-693.356559,1135.822467,693.356559,-1135.822467
2545.000000,0.000000,0.000000,1133.236802,700.626307,-1133.236802,-700.626307,-700.626307,1133.236802,700.626307,-1133.236802
2546.000000,0.000000,0.000000,1130.627075,707.881274,-1130.627075,-707.881274,-707.881274,1130.627075,707.881274,-1130.627075
2547.000000,0.000000,0.000000,1127.993430,715.121359,-1127.993430,-715.121359,-715.121359,1127.993430,715.121359,-1127.993430
2548.000000,0.000000,0.000000,1125.336007,722.346464,-1125.336007,-722.346464,-722.346464,1125.336007,722.346464,-1125.336007
2549.000000,0.000000,0.000000,1122.654950,729.556492,-1122.654950,-729.556492,-729.556492,1122.654950,729.556492,-1122.654950
2550.000000,0.000000,0.000000,1119.950403,736.751348,-1119.950403,-736.751348,-736.751348,1119.950403,736.751348,-1119.950403
2551.000000,0.000000,0.000000,1117.222508,743.930939,-1117.222508,-743.930939,-743.930939,1117.222508,743.930939,-1117.222508
2552.000000,0.000000,0.000000,1114.471410,751.095173,-1114.471410,-751.095173,-751.095173,1114.471410,751.095173,-1114.471410
2553.000000,0.000000,0.000000,1111.697253,758.243960,-1111.697253,-758.243960,-758.243960,1111.697253,758.243960,-1111.697253
2554.000000,0.000000,0.000000,1108.900182,765.377212,-1108.900182,-765.377212,-765.377212,1108.900182,765.377212,-1108.900182
2555.000000,0.000000,0.000000,1106.080341,772.494841,-1106.080341,-772.494841,-772.494841,1106.080341,772.494841,-1106.080341
2556.000000,0.000000,0.000000,1103.237877,779.596762,-1103.237877,-779.596762,-779.596762,1103.237877,779.596762,-1103.237877
2557.000000,0.000000,0.000000,1100.372934,786.682891,-1100.372934,-786.682891,-786.682891,1100.372934,786.682891,-1100.372934
2558.000000,0.000000,0.000000,1097.485658,793.753147,-1097.485658,-793.753147,-793.753147,1097.485658,793.753147,-1097.485658
2559.000000,0.000000,0.000000,1094.576195,800.807449,-1094.576195,-800.807449,-800.807449,1094.576195,800.807449,-1094.576195
2560.000000,0.000000,0.000000,1091.644692,807.845718,-1091.644692,-807.845718,-807.845718,1091.644692,807.845718,-1091.644692
2561.000000,0.000000,0.000000,1088.691293,814.867877,-1088.691293,-814.867877,-814.867877,1088.691293,814.867877,-1088.691293
2562.000000,0.000000,0.000000,1085.716146,821.873850,-1085.716146,-821.873850,-821.873850,1085.716146,821.873850,-1085.716146
2563.000000,0.000000,0.000000,1082.719398,828.863563,-1082.719398,-828.863563,-828.863563,1082.719398,828.863563,-1082.719398
2564.000000,0.000000,0.000000,1079.701194,835.836943,-1079.701194,-835.836943,-835.836943,1079.701194,835.836943,-1079.701194
2565.000000,0.000000,0.000000,1076.661682,842.793919,-1076.661682,-842.793919,-842.793919,1076.661682,842.793919,-1076.661682
2566.000000,0.000000,0.000000,1073.601008,849.734422,-1073.601008,-849.734422,-849.734422,1073.601008,849.734422,-1073.601008
2567.000000,0.000000,0.000000,1070.519320,856.658384,-1070.519320,-856.658384,-856.658384,1070.519320,856.658384,-1070.519320
2568.000000,0.000000,0.000000,1067.416763,863.565739,-1067.416763,-863.565739,-863.565739,1067.416763,863.565739,-1067.416763
2569.000000,0.000000,0.000000,1064.293485,870.456420,-1064.293485,-870.456420,-870.456420,1064.293485,870.456420,-1064.293485
2570.000000,0.000000,0.000000,1061.149632,877.330366,-1061.149632,-877.330366,-877.330366,1061.149632,877.330366,-1061.149632
2571.000000,0.000000,0.000000,1057.985352,884.187514,-1057.985352,-884.187514,-884.187514,1057.985352,884.187514,-1057.985352
2572.000000,0.000000,0.000000,1054.800791,891.027804,-1054.800791,-891.027804,-891.027804,1054.800791,891.027804,-1054.800791
2573.000000,0.000000,0.000000,1051.596095,897.851176,-1051.596095,-897.851176,-897.851176,1051.596095,897.851176,-1051.596095
2574.000000,0.000000,0.000000,1048.371411,904.657574,-1048.371411,-904.657574,-904.657574,1048.371411,904.657574,-1048.371411
2575.000000,0.000000,0.000000,1045.126886,911.446941,-1045.126886,-911.446941,-911.446941,1045.126886,911.446941,-1045.126886
2576.000000,0.000000,0.000000,1041.862666,918.219222,-1041.862666,-918.219222,-918.219222,1041.862666,918.219222,-1041.862666
2577.000000,0.000000,0.000000,1038.578897,924.974366,-1038.578897,-924.974366,-924.974366,1038.578897,924.974366,-1038.578897
2578.000000,0.000000,0.000000,1035.275725,931.712319,-1035.275725,-931.712319,-931.712319,1035.275725,931.712319,-1035.275725
2579.000000,0.000000,0.000000,1031.953296,938.433032,-1031.953296,-938.433032,-938.433032,1031.953296,938.433032,-1031.953296
2580.000000,0.000000,0.000000,1028.611756,945.136456,-1028.611756,-945.136456,-945.136456,1028.611756,945.136456,-1028.611756
2581.000000,0.000000,0.000000,1025.251249,951.822543,-1025.251249,-951.822543,-951.822543,1025.251249,951.822543,-1025.251249
2582.000000,0.000000,0.000000,1021.871922,958.491247,-1021.871922,-958.491247,-958.491247,1021.871922,958.491247,-1021.871922
2583.000000,0.000000,0.000000,1018.473919,965.142524,-1018.473919,-965.142524,-965.142524,1018.473919,965.142524,-1018.473919
2584.000000,0.000000,0.000000,1015.057385,971.776329,-1015.057385,-971.776329,-971.776329,1015.057385,971.776329,-1015.057385
2585.000000,0.000000,0.000000,1011.622464,978.392623,-1011.622464,-978.392623,-978.392623,1011.622464,978.392623,-1011.622464
2586.000000,0.000000,0.000000,1008.169301,984.991362,-1008.169301,-984.991362,-984.991362,1008.169301,984.991362,-1008.169301
2587.000000,0.000000,0.000000,1004.698039,991.572509,-1004.698039,-991.572509,-991.572509,1004.698039,991.572509,-1004.698039
2588.000000,0.000000,0.000000,1001.208822,998.136024,-1001.208822,-998.136024,-998.136024,1001.208822,998.136024,-1001.208822
2589.000000,0.000000,0.000000,997.701794,1004.681873,-997.701794,-1004.681873,-1004.681873,997.701794,1004.681873,-997.701794
2590.000000,0.000000,0.000000,994.177097,1011.210018,-994.177097,-1011.210018,-1011.210018,994.177097,1011.210018,-994.177097
2591.000000,0.000000,0.000000,990.634874,1017.720425,-990.634874,-1017.720425,-1017.720425,990.634874,1017.720425,-990.634874
2592.000000,0.000000,0.000000,987.075267,1024.213063,-987.075267,-1024.213063,-1024.213063,987.075267,1024.213063,-987.075267
2593.000000,0.000000,0.000000,983.498418,1030.687899,-983.498418,-1030.687899,-1030.687899,983.498418,1030.687899,-983.498418
2594.000000,0.000000,0.000000,979.904468,1037.144903,-979.904468,-1037.144903,-1037.144903,979.904468,1037.144903,-979.904468
2595.000000,0.000000,0.000000,976.293559,1043.584045,-976.293559,-1043.584045,-1043.584045,976.293559,1043.584045,-976.293559
2596.000000,0.000000,0.000000,972.665830,1050.005298,-972.665830,-1050.005298,-1050.005298,972.665830,1050.005298,-972.665830
2597.000000,0.000000,0.000000,969.021424,1056.408635,-969.021424,-1056.408635,-1056.408635,969.021424,1056.408635,-969.021424
2598.000000,0.000000,0.000000,965.360478,1062.794030,-965.360478,-1062.794030,-1062.794030,965.360478,1062.794030,-965.360478
2599.000000,0.000000,0.000000,961.683133,1069.161459,-961.683133,-1069.161459,-1069.161459,961.683133,1069.161459,-961.683133
2600.000000,0.000000,0.000000,957.989528,1075.510899,-957.989528,-1075.510899,-1075.510899,957.989528,1075.510899,-957.989528
2601.000000,0.000000,0.000000,954.279800,1081.842327,-954.279800,-1081.842327,-1081.842327,954.279800,1081.842327,-954.279800
2602.000000,0.000000,0.000000,950.554089,1088.155723,-950.554089,-1088.155723,-1088.155723,950.554089,1088.155723,-950.554089
2603.000000,0.000000,0.000000,946.812531,1094.451067,-946.812531,-1094.451067,-1094.451067,946.812531,1094.451067,-946.812531
2604.000000,0.000000,0.000000,943.055264,1100.728341,-943.055264,-1100.728341,-1100.728341,943.055264,1100.728341,-943.055264
2605.000000,0.000000,0.000000,939.282424,1106.987525,-939.282424,-1106.987525,-1106.987525,939.282424,1106.987525,-939.282424
2606.000000,0.000000,0.000000,935.494147,1113.228605,-935.494147,-1113.228605,-1113.228605,935.494147,1113.228605,-935.494147
2607.000000,0.000000,0.000000,931.690569,1119.451564,-931.690569,-1119.451564,-1119.451564,931.690569,1119.451564,-931.690569
2608.000000,0.000000,0.000000,927.871824,1125.656389,-927.871824,-1125.656389,-1125.656389,927.871824,1125.656389,-927.871824
2609.000000,0.000000,0.000000,924.038048,1131.843065,-924.038048,-1131.843065,-1131.843065,924.038048,1131.843065,-924.038048
2610.000000,0.000000,0.000000,920.189374,1138.011581,-920.189374,-1138.011581,-1138.011581,920.189374,1138.011581,-920.189374
2611.000000,0.000000,0.000000,916.325936,1144.161925,-916.325936,-1144.161925,-1144.161925,916.325936,1144.161925,-916.325936
2612.000000,0.000000,0.000000,912.447866,1150.294087,-912.447866,-1150.294087,-1150.294087,912.447866,1150.294087,-912.447866
2613.000000,0.000000,0.000000,908.555297,1156.408058,-908.555297,-1156.408058,-1156.408058,908.555297,1156.408058,-908.555297
2614.000000,0.000000,0.000000,904.648360,1162.503830,-904.648360,-1162.503830,-1162.503830,904.648360,1162.503830,-904.648360
2615.000000,0.000000,0.000000,900.727186,1168.581395,-900.727186,-1168.581395,-1168.581395,900.727186,1168.581395,-900.727186
2616.000000,0.000000,0.000000,896.791907,1174.640746,-896.791907,-1174.640746,-1174.640746,896.791907,1174.640746,-896.791907
2617.000000,0.000000,0.000000,892.842652,1180.681879,-892.842652,-1180.681879,-1180.681879,892.842652,1180.681879,-892.842652
2618.000000,0.000000,0.000000,888.879550,1186.704789,-888.879550,-1186.704789,-1186.704789,888.879550,1186.704789,-888.879550
2619.000000,0.000000,0.000000,884.902731,1192.709473,-884.902731,-1192.709473,-1192.709473,884.902731,1192.709473,-884.902731
2620.000000,0.000000,0.000000,880.912322,1198.695927,-880.912322,-1198.695927,-1198.695927,880.912322,1198.695927,-880.912322
2621.000000,0.000000,0.000000,876.908452,1204.664150,-876.908452,-1204.664150,-1204.664150,876.908452,1204.664150,-876.908452
2622.000000,0.000000,0.000000,872.891246,1210.614142,-872.891246,-1210.614142,-1210.614142,872.891246,1210.614142,-872.891246
2623.000000,0.000000,0.000000,868.860832,1216.545901,-868.860832,-1216.545901,-1216.545901,868.860832,1216.545901,-868.860832
2624.000000,0.000000,0.000000,864.817335,1222.459430,-864.817335,-1222.459430,-1222.459430,864.817335,1222.459430,-864.817335
2625.000000,0.000000,0.000000,860.760881,1228.354730,-860.760881,-1228.354730,-1228.354730,860.760881,1228.354730,-860.760881
2626.000000,0.000000,0.000000,856.691593,1234.231803,-856.691593,-1234.231803,-1234.231803,856.691593,1234.231803,-856.691593
2627.000000,0.000000,0.000000,852.609596,1240.090653,-852.609596,-1240.090653,-1240.090653,852.609596,1240.090653,-852.609596
2628.000000,0.000000,0.000000,848.515013,1245.931284,-848.515013,-1245.931284,-1245.931284,848.515013,1245.931284,-848.515013
2629.000000,0.000000,0.000000,844.407966,1251.753701,-844.407966,-1251.753701,-1251.753701,844.407966,1251.753701,-844.407966
2630.000000,0.000000,0.000000,840.288578,1257.557910,-840.288578,-1257.557910,-1257.557910,840.288578,1257.557910,-840.288578
2631.000000,0.000000,0.000000,836.156969,1263.343917,-836.156969,-1263.343917,-1263.343917,836.156969,1263.343917,-836.156969
2632.000000,0.000000,0.000000,832.013261,1269.111730,-832.013261,-1269.111730,-1269.111730,832.013261,1269.111730,-832.013261
2633.000000,0.000000,0.000000,827.857572,1274.861356,-827.857572,-1274.861356,-1274.861356,827.857572,1274.861356,-827.857572
2634.000000,0.000000,0.000000,823.690024,1280.592806,-823.690024,-1280.592806,-1280.592806,823.690024,1280.592806,-823.690024
2635.000000,0.000000,0.000000,819.510734,1286.306087,-819.510734,-1286.306087,-1286.306087,819.510734,1286.306087,-819.510734
2636.000000,0.000000,0.000000,815.319820,1292.001211,-815.319820,-1292.001211,-1292.001211,815.319820,1292.001211,-815.319820
2637.000000,0.000000,0.000000,811.117400,1297.678188,-811.117400,-1297.678188,-1297.678188,811.117400,1297.678188,-811.117400
2638.000000,0.000000,0.000000,806.903590,1303.337030,-806.903590,-1303.337030,-1303.337030,806.903590,1303.337030,-806.903590
2639.000000,0.000000,0.000000,802.678506,1308.977750,-802.678506,-1308.977750,-1308.977750,802.678506,1308.977750,-802.678506
2640.000000,0.000000,0.000000,798.442264,1314.600360,-798.442264,-1314.600360,-1314.600360,798.442264,1314.600360,-798.442264
2641.000000,0.000000,0.000000,794.194979,1320.204875,-794.194979,-1320.204875,-1320.204875,794.194979,1320.204875,-794.194979
2642.000000,0.000000,0.000000,789.936763,1325.791308,-789.936763,-1325.791308,-1325.791308,789.936763,1325.791308,-789.936763
2643.000000,0.000000,0.000000,785.667732,1331.359674,-785.667732,-1331.359674,-1331.359674,785.667732,1331.359674,-785.667732
2644.000000,0.000000,0.000000,781.387996,1336.909990,-781.387996,-1336.909990,-1336.909990,781.387996,1336.909990,-781.387996
2645.000000,0.000000,0.000000,777.097669,1342.442271,-777.097669,-1342.442271,-1342.442271,777.097669,1342.442271,-777.097669
2646.000000,0.000000,0.000000,772.796861,1347.956534,-772.796861,-1347.956534,-1347.956534,772.796861,1347.956534,-772.796861
2647.000000,0.000000,0.000000,768.485684,1353.452796,-768.485684,-1353.452796,-1353.452796,768.485684,1353.452796,-768.485684
2648.000000,0.000000,0.000000,764.164247,1358.931077,-764.164247,-1358.931077,-1358.931077,764.164247,1358.931077,-764.164247
2649.000000,0.000000,0.000000,759.832659,1364.391394,-759.832659,-1364.391394,-1364.391394,759.832659,1364.391394,-759.832659
2650.000000,0.000000,0.000000,755.491029,1369.833766,-755.491029,-1369.833766,-1369.833766,755.491029,1369.833766,-755.491029
2651.000000,0.000000,0.000000,751.139464,1375.258213,-751.139464,-1375.258213,-1375.258213,751.139464,1375.258213,-751.139464
2652.000000,0.000000,0.000000,746.778073,1380.664756,-746.778073,-1380.664756,-1380.664756,746.778073,1380.664756,-746.778073
2653.000000,0.000000,0.000000,742.406962,1386.053415,-742.406962,-1386.053415,-1386.053415,742.406962,1386.053415,-742.406962
2654.000000,0.000000,0.000000,738.026236,1391.424212,-738.026236,-1391.424212,-1391.424212,738.026236,1391.424212,-738.026236
2655.000000,0.000000,0.000000,733.636000,1396.777168,-733.636000,-1396.777168,-1396.777168,733.636000,1396.777168,-733.636000
2656.000000,0.000000,0.000000,729.236360,1402.112306,-729.236360,-1402.112306,-1402.112306,729.236360,1402.112306,-729.236360
2657.000000,0.000000,0.000000,724.827419,1407.429649,-724.827419,-1407.429649,-1407.429649,724.827419,1407.429649,-724.827419
2658.000000,0.000000,0.000000,720.409279,1412.729220,-720.409279,-1412.729220,-1412.729220,720.409279,1412.729220,-720.409279
2659.000000,0.000000,0.000000,715.982045,1418.011042,-715.982045,-1418.011042,-1418.011042,715.982045,1418.011042,-715.982045
2660.000000,0.000000,0.000000,711.545817,1423.275141,-711.545817,-1423.275141,-1423.275141,711.545817,1423.275141,-711.545817
2661.000000,0.000000,0.000000,707.100696,1428.521541,-707.100696,-1428.521541,-1428.521541,707.100696,1428.521541,-707.100696
2662.000000,0.000000,0.000000,702.646783,1433.750267,-702.646783,-1433.750267,-1433.750267,702.646783,1433.750267,-702.646783
2663.000000,0.000000,0.000000,698.184178,1438.961345,-698.184178,-1438.961345,-1438.961345,698.184178,1438.961345,-698.184178
2664.000000,0.000000,0.000000,693.712980,1444.154801,-693.712980,-1444.154801,-1444.154801,693.712980,1444.154801,-693.712980
2665.000000,0.000000,0.000000,689.233286,1449.330662,-689.233286,-1449.330662,-1449.330662,689.233286,1449.330662,-689.233286
2666.000000,0.000000,0.000000,684.745196,1454.488954,-684.745196,-1454.488954,-1454.488954,684.745196,1454.488954,-684.745196
2667.000000,0.000000,0.000000,680.248806,1459.629704,-680.248806,-1459.629704,-1459.629704,680.248806,1459.629704,-680.248806
2668.000000,0.000000,0.000000,675.744212,1464.752941,-675.744212,-1464.752941,-1464.752941,675.744212,1464.752941,-675.744212
2669.000000,0.000000,0.000000,671.231511,1469.858693,-671.231511,-1469.858693,-1469.858693,671.231511,1469.858693,-671.231511
2670.000000,0.000000,0.000000,666.710797,1474.946988,-666.710797,-1474.946988,-1474.946988,666.710797,1474.946988,-666.710797
2671.000000,0.000000,0.000000,662.182164,1480.017855,-662.182164,-1480.017855,-1480.017855,662.182164,1480.017855,-662.182164
2672.000000,0.000000,0.000000,657.645707,1485.071324,-657.645707,-1485.071324,-1485.071324,657.645707,1485.071324,-657.645707
2673.000000,0.000000,0.000000,653.101519,1490.107423,-653.101519,-1490.107423,-1490.107423,653.101519,1490.107423,-653.101519
2674.000000,0.000000,0.000000,648.549691,1495.126184,-648.549691,-1495.126184,-1495.126184,648.549691,1495.126184,-648.549691
2675.000000,0.000000,0.000000,643.990317,1500.127635,-643.990317,-1500.127635,-1500.127635,643.990317,1500.127635,-643.990317
2676.000000,0.000000,0.000000,639.423486,1505.111809,-639.423486,-1505.111809,-1505.111809,639.423486,1505.111809,-639.423486
2677.000000,0.000000,0.000000,634.849289,1510.078735,-634.849289,-1510.078735,-1510.078735,634.849289,1510.078735,-634.849289
2678.000000,0.000000,0.000000,630.267817,1515.028446,-630.267817,-1515.028446,-1515.028446,630.267817,1515.028446,-630.267817
2679.000000,0.000000,0.000000,625.679158,1519.960972,-625.679158,-1519.960972,-1519.960972,625.679158,1519.960972,-625.679158
2680.000000,0.000000,0.000000,621.083401,1524.876346,-621.083401,-1524.876346,-1524.876346,621.083401,1524.876346,-621.083401
2681.000000,0.000000,0.000000,616.480634,1529.774601,-616.480634,-1529.774601,-1529.774601,616.480634,1529.774601,-616.480634
2682.000000,0.000000,0.000000,611.870944,1534.655767,-611.870944,-1534.655767,-1534.655767,611.870944,1534.655767,-611.870944
2683.000000,0.000000,0.000000,607.254418,1539.519879,-607.254418,-1539.519879,-1539.519879,607.254418,1539.519879,-607.254418
2684.000000,0.000000,0.000000,602.631141,1544.366970,-602.631141,-1544.366970,-1544.366970,602.631141,1544.366970,-602.631141
2685.000000,0.000000,0.000000,598.001199,1549.197072,-598.001199,-1549.197072,-1549.197072,598.001199,1549.197072,-598.001199
2686.000000,0.000000,0.000000,593.364677,1554.010219,-593.364677,-1554.010219,-1554.010219,593.364677,1554.010219,-593.364677
2687.000000,0.000000,0.000000,588.721659,1558.806446,-588.721659,-1558.806446,-1558.806446,588.721659,1558.806446,-588.721659
2688.000000,0.000000,0.000000,584.072228,1563.585785,-584.072228,-1563.585785,-1563.585785,584.072228,1563.585785,-584.072228
2689.000000,0.000000,0.000000,579.416467,1568.348273,-579.416467,-1568.348273,-1568.348273,579.416467,1568.348273,-579.416467
2690.000000,0.000000,0.000000,574.754458,1573.093943,-574.754458,-1573.093943,-1573.093943,574.754458,1573.093943,-574.754458
2691.000000,0.000000,0.000000,570.086283,1577.822830,-570.086283,-1577.822830,-1577.822830,570.086283,1577.822830,-570.086283
2692.000000,0.000000,0.000000,565.412023,1582.534969,-565.412023,-1582.534969,-1582.534969,565.412023,1582.534969,-565.412023
2693.000000,0.000000,0.000000,560.731758,1587.230395,-560.731758,-1587.230395,-1587.230395,560.731758,1587.230395,-560.731758
2694.000000,0.000000,0.000000,556.045568,1591.909145,-556.045568,-1591.909145,-1591.909145,556.045568,1591.909145,-556.045568
2695.000000,0.000000,0.000000,551.353532,1596.571253,-551.353532,-1596.571253,-1596.571253,551.353532,1596.571253,-551.353532
2696.000000,0.000000,0.000000,546.655729,1601.216755,-546.655729,-1601.216755,-1601.216755,546.655729,1601.216755,-546.655729
2697.000000,0.000000,0.000000,541.952236,1605.845688,-541.952236,-1605.845688,-1605.845688,541.952236,1605.845688,-541.952236
2698.000000,0.000000,0.000000,537.243131,1610.458089,-537.243131,-1610.458089,-1610.458089,537.243131,1610.458089,-537.243131
2699.000000,0.000000,0.000000,532.528491,1615.053992,-532.528491,-1615.053992,-1615.053992,532.528491,1615.053992,-532.528491
2700.000000,0.000000,0.000000,527.808392,1619.633435,-527.808392,-1619.633435,-1619.633435,527.808392,1619.633435,-527.808392
2701.000000,0.000000,0.000000,523.082909,1624.196456,-523.082909,-1624.196456,-1624.196456,523.082909,1624.196456,-523.082909
2702.000000,0.000000,0.000000,518.352117,1628.743090,-518.352117,-1628.743090,-1628.743090,518.352117,1628.743090,-518.352117
2703.000000,0.000000,0.000000,513.616091,1633.273375,-513.616091,-1633.273375,-1633.273375,513.616091,1633.273375,-513.616091
2704.000000,0.000000,0.000000,508.874905,1637.787349,-508.874905,-1637.787349,-1637.787349,508.874905,1637.787349,-508.874905
2705.000000,0.000000,0.000000,504.128632,1642.285048,-504.128632,-1642.285048,-1642.285048,504.128632,1642.285048,-504.128632
2706.000000,0.000000,0.000000,499.377344,1646.766510,-499.377344,-1646.766510,-1646.766510,499.377344,1646.766510,-499.377344
2707.000000,0.000000,0.000000,494.621113,1651.231774,-494.621113,-1651.231774,-1651.231774,494.621113,1651.231774,-494.621113
2708.000000,0.000000,0.000000,489.860012,1655.680877,-489.860012,-1655.680877,-1655.680877,489.860012,1655.680877,-489.860012
2709.000000,0.000000,0.000000,485.094110,1660.113856,-485.094110,-1660.113856,-1660.113856,485.094110,1660.113856,-485.094110
2710.000000,0.000000,0.000000,480.323480,1664.530751,-480.323480,-1664.530751,-1664.530751,480.323480,1664.530751,-480.323480
2711.000000,0.000000,0.000000,475.548189,1668.931599,-475.548189,-1668.931599,-1668.931599,475.548189,1668.931599,-475.548189
2712.000000,0.000000,0.000000,470.768308,1673.316440,-470.768308,-1673.316440,-1673.316440,470.768308,1673.316440,-470.768308
2713.000000,0.000000,0.000000,465.983905,1677.685310,-465.983905,-1677.685310,-1677.685310,465.983905,1677.685310,-465.983905
2714.000000,0.000000,0.000000,461.195049,1682.038249,-461.195049,-1682.038249,-1682.038249,461.195049,1682.038249,-461.195049
2715.000000,0.000000,0.000000,456.401807,1686.375296,-456.401807,-1686.375296,-1686.375296,456.401807,1686.375296,-456.401807
2716.000000,0.000000,0.000000,451.604246,1690.696490,-451.604246,-1690.696490,-1690.696490,451.604246,1690.696490,-451.604246
2717.000000,0.000000,0.000000,446.802433,1695.001868,-446.802433,-1695.001868,-1695.001868,446.802433,1695.001868,-446.802433
2718.000000,0.000000,0.000000,441.996434,1699.291471,-441.996434,-1699.291471,-1699.291471,441.996434,1699.291471,-441.996434
2719.000000,0.000000,0.000000,437.186314,1703.565338,-437.186314,-1703.565338,-1703.565338,437.186314,1703.565338,-437.186314
2720.000000,0.000000,0.000000,432.372138,1707.823507,-432.372138,-1707.823507,-1707.823507,432.372138,1707.823507,-432.372138
2721.000000,0.000000,0.000000,427.553971,1712.066018,-427.553971,-1712.066018,-1712.066018,427.553971,1712.066018,-427.553971
2722.000000,0.000000,0.000000,422.731877,1716.292910,-422.731877,-1716.292910,-1716.292910,422.731877,1716.292910,-422.731877
2723.000000,0.000000,0.000000,417.905918,1720.504223,-417.905918,-1720.504223,-1720.504223,417.905918,1720.504223,-417.905918
2724.000000,0.000000,0.000000,413.076159,1724.699996,-413.076159,-1724.699996,-1724.699996,413.076159,1724.699996,-413.076159
2725.000000,0.000000,0.000000,408.242661,1728.880269,-408.242661,-1728.880269,-1728.880269,408.242661,1728.880269,-408.242661
2726.000000,0.000000,0.000000,403.405485,1733.045081,-403.405485,-1733.045081,-1733.045081,403.405485,1733.045081,-403.405485
2727.000000,0.000000,0.000000,398.564695,1737.194471,-398.564695,-1737.194471,-1737.194471,398.564695,1737.194471,-398.564695
2728.000000,0.000000,0.000000,393.720349,1741.328480,-393.720349,-1741.328480,-1741.328480,393.720349,1741.328480,-393.720349
2729.000000,0.000000,0.000000,388.872509,1745.447148,-388.872509,-1745.447148,-1745.447148,388.872509,1745.447148,-388.872509
2730.000000,0.000000,0.000000,384.021235,1749.550513,-384.021235,-1749.550513,-1749.550513,384.021235,1749.550513,-384.021235
2731.000000,0.000000,0.000000,379.166586,1753.638617,-379.166586,-1753.638617,-1753.638617,379.166586,1753.638617,-379.166586
2732.000000,0.000000,0.000000,374.308620,1757.711498,-374.308620,-1757.711498,-1757.711498,374.308620,1757.711498,-374.308620
2733.000000,0.000000,0.000000,369.447396,1761.769197,-369.447396,-1761.769197,-1761.769197,369.447396,1761.769197,-369.447396
2734.000000,0.000000,0.000000,364.582973,1765.811754,-364.582973,-1765.811754,-1765.811754,364.582973,1765.811754,-364.582973
2735.000000,0.000000,0.000000,359.715406,1769.839208,-359.715406,-1769.839208,-1769.839208,359.715406,1769.839208,-359.715406
2736.000000,0.000000,0.000000,354.844755,1773.851601,-354.844755,-1773.851601,-1773.851601,354.844755,1773.851601,-354.844755
2737.000000,0.000000,0.000000,349.971073,1777.848970,-349.971073,-1777.848970,-1777.848970,349.971073,1777.848970,-349.971073
2738.000000,0.000000,0.000000,345.094419,1781.831358,-345.094419,-1781.831358,-1781.831358,345.094419,1781.831358,-345.094419
2739.000000,0.000000,0.000000,340.214847,1785.798804,-340.214847,-1785.798804,-1785.798804,340.214847,1785.798804,-340.214847
2740.000000,0.000000,0.000000,335.332412,1789.751347,-335.332412,-1789.751347,-1789.751347,335.332412,1789.751347,-335.332412
2741.000000,0.000000,0.000000,330.447170,1793.689028,-330.447170,-1793.689028,-1793.689028,330.447170,1793.689028,-330.447170
2742.000000,0.000000,0.000000,325.559173,1797.611888,-325.559173,-1797.611888,-1797.611888,325.559173,1797.611888,-325.559173
2743.000000,0.000000,0.000000,320.668477,1801.519966,-320.668477,-1801.519966,-1801.519966,320.668477,1801.519966,-320.668477
2744.000000,0.000000,0.000000,315.775133,1805.413302,-315.775133,-1805.413302,-1805.413302,315.775133,1805.413302,-315.775133
2745.000000,0.000000,0.000000,310.879196,1809.291937,-310.879196,-1809.291937,-1809.291937,310.879196,1809.291937,-310.879196
2746.000000,0.000000,0.000000,305.980716,1813.155911,-305.980716,-1813.155911,-1813.155911,305.980716,1813.155911,-305.980716
2747.000000,0.000000,0.000000,301.079747,1817.005263,-301.079747,-1817.005263,-1817.005263,301.079747,1817.005263,-301.079747
2748.000000,0.000000,0.000000,296.176339,1820.840034,-296.176339,-1820.840034,-1820.840034,296.176339,1820.840034,-296.176339
